tweet_id,timestamp,source,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,add_all,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,followers_count,retweet_count,retweeted,truncated
832397543355072512,2017-02-17 01:13:34,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12,10,Eevee,NoneNoneNoneNone,,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1.0,Pekinese,0.988916,True,Brabancon_griffon,0.0016768,True,Siamese_cat,0.00112589,False,13126,3200892,2548,False,False
832369877331693569,2017-02-16 23:23:38,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,Charlie,NoneNoneNoneNone,,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1.0,kelpie,0.50469,True,German_short-haired_pointer,0.105208,True,Staffordshire_bullterrier,0.0543385,True,18792,3200892,3652,False,False
832273440279240704,2017-02-16 17:00:25,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/832273440279240704/video/1,14,10,Smiley,doggoNoneNoneNone,doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1.0,Pembroke,0.134081,True,ice_bear,0.0519278,False,pug,0.0443109,True,12385,3200892,2673,False,False
832032802820481025,2017-02-16 01:04:13,Twitter for iPhone,,,,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,Miguel,doggoNoneNoneNone,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1.0,whippet,0.601712,True,Ibizan_hound,0.152662,True,Italian_greyhound,0.135055,True,13887,3200892,4746,False,False
831939777352105988,2017-02-15 18:54:34,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12,10,Emanuel,doggoNoneNoneNone,doggo,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1.0,Pomeranian,0.153862,True,marmot,0.0912339,False,grey_fox,0.0906441,False,26404,3200892,7031,False,False
831911600680497154,2017-02-15 17:02:36,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14,10,Kuyu,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4.0,bloodhound,0.777562,True,Great_Dane,0.0474176,True,Leonberg,0.0179431,True,30380,3200892,7458,False,False
831670449226514432,2017-02-15 01:04:21,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,Daisy,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1.0,Pembroke,0.6248020000000001,True,Cardigan,0.362861,True,Appenzeller,0.00392621,True,11469,3200892,2059,False,False
831650051525054464,2017-02-14 23:43:18,Twitter for iPhone,,,,"http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13,10,None,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1.0,Eskimo_dog,0.530416,True,Siberian_husky,0.180335,True,Norwegian_elkhound,0.104314,True,7908,3200892,2243,False,False
831552930092285952,2017-02-14 17:17:22,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,Dutch,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1.0,Chihuahua,0.257415,True,Pembroke,0.161442,True,French_bulldog,0.0921429,True,9872,3200892,2632,False,False
831322785565769729,2017-02-14 02:02:51,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12,10,Pete,doggoNoneNoneNone,doggo,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1.0,Old_English_sheepdog,0.999715,True,Tibetan_terrier,4.62967e-05,True,guinea_pig,4.118430000000001e-05,False,10042,3200892,1744,False,False
831315979191906304,2017-02-14 01:35:49,Twitter Web Client,,,,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13,10,None,NoneNonepupperNone,pupper,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4.0,briard,0.982755,True,soft-coated_wheaten_terrier,0.00908435,True,Bouvier_des_Flandres,0.0046928,True,7117,3200892,1264,False,False
831309418084069378,2017-02-14 01:09:44,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1.0,Doberman,0.369389,True,kelpie,0.132449,True,Labrador_retriever,0.0747273,True,12819,3200892,2786,False,False
831262627380748289,2017-02-13 22:03:49,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12,10,Tucker,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1.0,cocker_spaniel,0.26332300000000003,True,Brittany_spaniel,0.20055,True,doormat,0.193414,False,13066,3200892,2350,False,False
830956169170665475,2017-02-13 01:46:03,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,NoneNoneNoneNone,,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1.0,kuvasz,0.451516,True,golden_retriever,0.317196,True,English_setter,0.132759,True,8735,3200892,1735,False,False
830583320585068544,2017-02-12 01:04:29,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13,10,Lilly,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1.0,Labrador_retriever,0.908703,True,seat_belt,0.0570909,False,pug,0.0119335,True,73397,3200892,19297,False,False
830097400375152640,2017-02-10 16:53:37,Twitter for iPhone,,,,"https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13,10,Samson,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4.0,toy_poodle,0.442713,True,Pomeranian,0.142073,True,Pekinese,0.125745,True,10804,3200892,3455,False,False
829861396166877184,2017-02-10 01:15:49,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,Mia,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1.0,Border_terrier,0.394486,True,Staffordshire_bullterrier,0.376574,True,American_Staffordshire_terrier,0.0312916,True,13441,3200892,2243,False,False
829501995190984704,2017-02-09 01:27:41,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12,10,Leo,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1.0,French_bulldog,0.950851,True,Pekinese,0.0151996,True,pug,0.0110936,True,34913,3200892,12224,False,False
829449946868879360,2017-02-08 22:00:52,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11,10,None,doggoNoneNoneNone,doggo,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1.0,Labrador_retriever,0.315163,True,golden_retriever,0.15321,True,Pekinese,0.13279100000000002,True,11519,3200892,2329,False,False
829374341691346946,2017-02-08 17:00:26,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",13,10,Astrid,doggoNoneNoneNone,doggo,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1.0,Staffordshire_bullterrier,0.757547,True,American_Staffordshire_terrier,0.14995,True,Chesapeake_Bay_retriever,0.0475227,True,38074,3200892,10706,False,False
829141528400556032,2017-02-08 01:35:19,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12,10,Malcolm,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2.0,golden_retriever,0.57314,True,cocker_spaniel,0.111159,True,gibbon,0.0941269,False,26952,3200892,8530,False,False
829011960981237760,2017-02-07 17:00:28,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13,10,Dexter,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2.0,boxer,0.312221,True,dalmatian,0.24404,True,conch,0.130273,False,58302,3200892,18627,False,False
828770345708580865,2017-02-07 01:00:22,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13,10,Alfie,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1.0,seat_belt,0.765979,False,Chesapeake_Bay_retriever,0.0338986,True,polecat,0.0272516,False,28085,3200892,6746,False,False
828708714936930305,2017-02-06 20:55:28,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10,10,Fiona,NoneNoneNoneNone,,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1.0,hippopotamus,0.942911,False,Mexican_hairless,0.00838837,True,ice_lolly,0.00620647,False,40241,3200892,12882,False,False
828409743546925057,2017-02-06 01:07:28,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12,10,Mutt,NoneNoneNoneNone,,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1.0,teddy,0.908457,False,toy_poodle,0.0180398,True,standard_poodle,0.0126671,True,6898,3200892,1305,False,False
828408677031882754,2017-02-06 01:03:14,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,NoneNoneNoneNone,,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1.0,Weimaraner,0.13303299999999998,True,Chesapeake_Bay_retriever,0.092227,True,American_Staffordshire_terrier,0.0650945,True,8398,3200892,1477,False,False
828381636999917570,2017-02-05 23:15:47,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,Doobert,doggoNoneNoneNone,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1.0,Bedlington_terrier,0.392535,True,Labrador_retriever,0.0890217,True,clumber,0.0817998,True,13864,3200892,2554,False,False
828376505180889089,2017-02-05 22:55:23,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,NoneNoneNoneNone,,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1.0,American_Staffordshire_terrier,0.5230859999999999,True,Staffordshire_bullterrier,0.186168,True,Chihuahua,0.0420894,True,8112,3200892,1216,False,False
828372645993398273,2017-02-05 22:40:03,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,NoneNoneNoneNone,,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1.0,malamute,0.663047,True,Eskimo_dog,0.207779,True,Tibetan_mastiff,0.040948800000000014,True,13756,3200892,3344,False,False
828046555563323392,2017-02-05 01:04:17,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13,10,Sailer,NoneNoneNoneNone,,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3.0,patio,0.272972,False,window_screen,0.131295,False,boathouse,0.0463925,False,12923,3200892,3260,False,False
828011680017821696,2017-02-04 22:45:42,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,NoneNoneNoneNone,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1.0,American_Staffordshire_terrier,0.936662,True,Staffordshire_bullterrier,0.0329991,True,bull_mastiff,0.0171834,True,11411,3200892,2451,False,False
827933404142436356,2017-02-04 17:34:40,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,Kona,NoneNonepupperNone,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2.0,German_shepherd,0.8061149999999999,True,Tibetan_mastiff,0.104831,True,kelpie,0.0381482,True,22180,3200892,5987,False,False
827653905312006145,2017-02-03 23:04:02,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,Boots,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1.0,collie,0.285555,True,Border_collie,0.217306,True,Saint_Bernard,0.143245,True,16983,3200892,3433,False,False
827600520311402496,2017-02-03 19:31:54,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,Tucker,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1.0,Pembroke,0.32563800000000004,True,golden_retriever,0.317235,True,Labrador_retriever,0.116087,True,8143,3200892,1082,False,False
827324948884643840,2017-02-03 01:16:53,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1.0,golden_retriever,0.352486,True,toy_poodle,0.178884,True,Labrador_retriever,0.08416439999999999,True,17523,3200892,3510,False,False
827199976799354881,2017-02-02 17:00:17,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13,10,Charlie,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4.0,Great_Dane,0.8696809999999999,True,American_Staffordshire_terrier,0.0266582,True,boxer,0.0198661,True,11659,3200892,2579,False,False
826958653328592898,2017-02-02 01:01:21,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,Loki,doggoNoneNoneNone,doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1.0,golden_retriever,0.6173890000000001,True,Labrador_retriever,0.33705300000000005,True,tennis_ball,0.00855442,False,23767,3200892,5757,False,False
826848821049180160,2017-02-01 17:44:55,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13,10,Cupid,doggoNoneNoneNone,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4.0,Great_Pyrenees,0.858764,True,golden_retriever,0.0235257,True,Pekinese,0.017103900000000002,True,40325,3200892,11878,False,False
826598365270007810,2017-02-01 01:09:42,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13,10,Pawnd,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1.0,French_bulldog,0.628119,True,Siamese_cat,0.117397,False,cougar,0.08276489999999999,False,11117,3200892,2709,False,False
826476773533745153,2017-01-31 17:06:32,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,doggoNoneNoneNone,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1.0,German_shepherd,0.7418600000000001,True,Tibetan_mastiff,0.122812,True,kelpie,0.10046,True,20275,3200892,4821,False,False
826240494070030336,2017-01-31 01:27:39,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11,10,None,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1.0,French_bulldog,0.903048,True,pug,0.0962421,True,Boston_bull,0.000234364,True,14614,3200892,2965,False,False
826204788643753985,2017-01-30 23:05:46,Twitter for iPhone,,,,"http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13,10,None,doggoNoneNoneNone,doggo,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2.0,Labrador_retriever,0.782058,True,golden_retriever,0.156581,True,soft-coated_wheaten_terrier,0.00727512,True,5361,3200892,1075,False,False
826115272272650244,2017-01-30 17:10:04,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13,10,Ike,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1.0,tennis_ball,0.997071,False,golden_retriever,0.00233085,True,kuvasz,0.000283472,True,17299,3200892,3599,False,False
825876512159186944,2017-01-30 01:21:19,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11,10,Mo,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1.0,shopping_cart,0.995941,False,shopping_basket,0.00405697,False,mousetrap,8.83283e-07,False,11525,3200893,2146,False,False
825829644528148480,2017-01-29 22:15:05,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12,10,Toby,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2.0,Great_Pyrenees,0.8534069999999999,True,golden_retriever,0.0535313,True,English_setter,0.045829900000000014,True,14025,3200893,2848,False,False
825535076884762624,2017-01-29 02:44:34,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14,10,None,NoneNoneNonepuppo,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1.0,Rottweiler,0.681495,True,Tibetan_mastiff,0.14794000000000002,True,black-and-tan_coonhound,0.0245252,True,56413,3200894,19669,False,False
825147591692263424,2017-01-28 01:04:51,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,Sweet,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1.0,Pekinese,0.354823,True,Pomeranian,0.24539,True,toy_poodle,0.136545,True,20181,3200894,5244,False,False
825026590719483904,2017-01-27 17:04:02,Twitter for iPhone,,,,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12,10,Pablo,NoneNoneNonepuppo,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2.0,Eskimo_dog,0.524454,True,Siberian_husky,0.467678,True,malamute,0.00497584,True,7020,3200894,1483,False,False
824775126675836928,2017-01-27 00:24:48,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12,10,Scooter,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1.0,Border_terrier,0.610499,True,malinois,0.0902912,True,Airedale,0.0686247,True,16508,3200894,4069,False,False
824663926340194305,2017-01-26 17:02:56,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13,10,Wilson,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1.0,English_setter,0.526488,True,golden_retriever,0.402815,True,Irish_setter,0.034417800000000005,True,11113,3200894,1993,False,False
824325613288833024,2017-01-25 18:38:36,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13,10,None,NoneNonepupperNone,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1.0,Pembroke,0.990793,True,Cardigan,0.00891939,True,basenji,0.000262264,True,12999,3200894,11848,False,False
824297048279236611,2017-01-25 16:45:05,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11,10,Nala,NoneNoneNoneNone,,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2.0,teddy,0.58823,False,jigsaw_puzzle,0.0289096,False,doormat,0.0222507,False,16625,3200894,4463,False,False
824025158776213504,2017-01-24 22:44:42,Twitter for iPhone,,,,https://twitter.com/badlandsnps/status/823966201328046080,14,10,None,NoneNoneNoneNone,,,,,,,,,,,,,5255,3200894,679,False,False
823939628516474880,2017-01-24 17:04:50,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,Cash,NoneNoneNoneNone,,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1.0,schipperke,0.23407600000000006,True,curly-coated_retriever,0.193093,True,Labrador_retriever,0.0951966,True,11755,3200894,3123,False,False
823699002998870016,2017-01-24 01:08:40,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12,10,Winston,NoneNoneNoneNone,,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1.0,cairn,0.203999,True,snorkel,0.17189300000000002,False,Norfolk_terrier,0.107543,True,13826,3200894,2772,False,False
823581115634085888,2017-01-23 17:20:14,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11,10,Crawford,NoneNoneNoneNone,,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1.0,dingo,0.280949,False,German_shepherd,0.194044,True,Pembroke,0.120051,True,14376,3200894,3031,False,False
823322678127919110,2017-01-23 00:13:17,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",11,10,Wyatt,NoneNoneNoneNone,,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2.0,cowboy_boot,0.990253,False,Chihuahua,0.00183635,True,papillon,0.0012739,True,17437,3200894,4637,False,False
822975315408461824,2017-01-22 01:12:59,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12,10,Albus,NoneNoneNoneNone,,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1.0,bathtub,0.331098,False,tub,0.24886,False,Pembroke,0.233162,True,19139,3200894,3958,False,False
822872901745569793,2017-01-21 18:26:02,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13,10,None,NoneNoneNonepuppo,puppo,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1.0,Lakeland_terrier,0.196015,True,Labrador_retriever,0.160329,True,Irish_terrier,0.0691262,True,132810,3200894,48265,False,False
822859134160621569,2017-01-21 17:31:20,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12,10,Hobbes,NoneNoneNoneNone,,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1.0,malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire_bullterrier,0.047745,True,14576,3200894,2622,False,False
822610361945911296,2017-01-21 01:02:48,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12,10,None,NoneNoneNoneNone,,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1.0,cocker_spaniel,0.6644869999999999,True,Norfolk_terrier,0.075089,True,Norwich_terrier,0.0596439,True,16327,3200894,3423,False,False
822489057087389700,2017-01-20 17:00:46,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley,NoneNoneNoneNone,,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1.0,Samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True,20083,3200894,7390,False,False
822462944365645825,2017-01-20 15:17:01,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14,10,Gabe,NoneNonepupperNone,pupper,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3.0,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese_dog,0.00894488,True,31800,3200894,17209,False,False
822244816520155136,2017-01-20 00:50:15,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11,10,None,NoneNoneNoneNone,,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1.0,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic_fox,0.0716476,False,38832,3200894,11421,False,False
821886076407029760,2017-01-19 01:04:45,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,Jimison,NoneNoneNoneNone,,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1.0,golden_retriever,0.26623800000000003,True,cocker_spaniel,0.223325,True,Irish_setter,0.151631,True,12582,3200894,2692,False,False
821765923262631936,2017-01-18 17:07:18,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,Duchess,doggoNoneNoneNone,doggo,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1.0,golden_retriever,0.980071,True,Labrador_retriever,0.00875751,True,Saluki,0.00180595,True,9317,3200894,1899,False,False
821522889702862852,2017-01-18 01:01:34,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13,10,Harlso,NoneNoneNoneNone,,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1.0,Doberman,0.7635390000000001,True,black-and-tan_coonhound,0.136602,True,miniature_pinscher,0.08765389999999999,True,8871,3200894,2030,False,False
